id_jugador,source_url,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,posicion,id_seleccion_actual,altura_cm,apodo,total_mundiales,total_partidos,total_goles,promedio_gol
5224,https://www.losmundialesdefutbol.com/jugadores/anders_limpar.php,Anders Limpar,,24 de septiembre de 1965,,Mediocampista,81,,,2,3,0,0
5225,https://www.losmundialesdefutbol.com/jugadores/torsten_lindberg.php,Torsten Lindberg,,14 de abril de 1917,,Arquero,81,,,1,0,0,0
5226,https://www.losmundialesdefutbol.com/jugadores/victor_lindelof.php,Victor Lindelöf,Victor Jörgen Nilsson Lindelöf,17 de julio de 1994,,Defensor,81,187,,1,4,0,0
5227,https://www.losmundialesdefutbol.com/jugadores/klaus_lindenberger.php,Klaus Lindenberger,,28 de mayo de 1957,,Arquero,9,,,2,3,0,0
5228,https://www.losmundialesdefutbol.com/jugadores/arne_linderholm.php,Arne Linderholm,,22 de febrero de 1916,,Mediocampista,81,,,1,1,0,0
5229,https://www.losmundialesdefutbol.com/jugadores/anders_linderoth.php,Anders Linderoth,,21 de marzo de 1950,,Mediocampista,81,,,1,3,0,0
5230,https://www.losmundialesdefutbol.com/jugadores/tobias_linderoth.php,Tobias Linderoth,,21 de abril de 1979,,Mediocampista,81,177,,2,8,0,0
5231,https://www.losmundialesdefutbol.com/jugadores/sven_lindman.php,Sven Lindman,,19 de abril de 1942,,Mediocampista,81,,,1,0,0,0
5232,https://www.losmundialesdefutbol.com/jugadores/jesper_lindstrom.php,Jesper Lindstrom,Jesper Grænge Lindstrøm,29 de febrero de 2000,,Delantero,30,182,,1,3,0,0
5233,https://www.losmundialesdefutbol.com/jugadores/karol_linetty.php,Karol Linetty,Karol Linetty,2 de febrero de 1995,,Mediocampista,70,176,,1,0,0,0
5234,https://www.losmundialesdefutbol.com/jugadores/manfred_linzmaier.php,Manfred Linzmaier,,27 de agosto de 1962,,Mediocampista,9,,,1,1,0,0
5235,https://www.losmundialesdefutbol.com/jugadores/luka_liposinovic.php,Luka Liposinovic,,12 de mayo de 1933,,Delantero,91,,,1,0,0,0
5236,https://www.losmundialesdefutbol.com/jugadores/kazimierz_lis.php,Kazimierz Lis,,9 de abril de 1910,,Mediocampista,70,,,1,0,0,0
5237,https://www.losmundialesdefutbol.com/jugadores/gennadi_litovchenko.php,Gennadi Litovchenko,,11 de septiembre de 1963,,Mediocampista,87,,,2,4,0,0
5238,https://www.losmundialesdefutbol.com/jugadores/vladimir_liutyi.php,Vladimir Liutyi,,20 de abril de 1962,,Delantero,87,,,1,1,0,0
5239,https://www.losmundialesdefutbol.com/jugadores/dominik_livakovic.php,Dominik Livaković,Dominik Livaković,9 de enero de 1995,,Arquero,27,188,,2,7,0,0
5240,https://www.losmundialesdefutbol.com/jugadores/sergio_livingstone.php,Sergio Livingstone,,26 de marzo de 1920,,Arquero,20,,,1,3,0,0
5241,https://www.losmundialesdefutbol.com/jugadores/adem_ljajic.php,Adem Ljajić,Adem Ljajić,29 de septiembre de 1991,,Mediocampista,78,181,,1,3,0,0
5242,https://www.losmundialesdefutbol.com/jugadores/danijel_ljuboja.php,Danijel Ljuboja,,4 de septiembre de 1978,,Delantero,79,187,,1,2,0,0
5243,https://www.losmundialesdefutbol.com/jugadores/carlos_llamosa.php,Carlos Llamosa,,30 de junio de 1969,,Defensor,39,180,,1,2,0,0
5244,https://www.losmundialesdefutbol.com/jugadores/rene_llense.php,Rene Llense,,14 de julio de 1913,,Arquero,40,,,2,0,0,0
5245,https://www.losmundialesdefutbol.com/jugadores/fernando_llorente.php,Fernando Llorente,,26 de febrero de 1985,,Delantero,38,194,,1,1,0,0
5246,https://www.losmundialesdefutbol.com/jugadores/marcos_llorente.php,Marcos Llorente,,30 de enero de 1995,,Mediocampista,38,184,,1,1,0,0
5247,https://www.losmundialesdefutbol.com/jugadores/hugo_lloris.php,Hugo Lloris,Hugo Lloris,26 de diciembre de 1986,,Arquero,40,188,,4,20,0,0
5248,https://www.losmundialesdefutbol.com/jugadores/giovani_lo_celso.php,Giovani Lo Celso,Giovani Lo Celso,9 de abril de 1996,,Mediocampista,7,177,,1,0,0,0
5249,https://www.losmundialesdefutbol.com/jugadores/tony_lochhead.php,Tony Lochhead,,12 de enero de 1982,,Defensor,65,183,,1,3,0,0
5250,https://www.losmundialesdefutbol.com/jugadores/tom_lockyer.php,Tom Lockyer,,3 de diciembre de 1994,,Defensor,41,185,,1,0,0,0
5251,https://www.losmundialesdefutbol.com/jugadores/loco.php,Loco,,25 de diciembre de 1984,,Defensor,4,180,,1,3,0,0
5252,https://www.losmundialesdefutbol.com/jugadores/nicolas_lodeiro.php,Nicolas Lodeiro,Marcelo Nicolás Lodeiro Benítez,21 de marzo de 1989,,Mediocampista,89,173,,2,6,0,0
5253,https://www.losmundialesdefutbol.com/jugadores/giovanni_lodetti.php,Giovanni Lodetti,,10 de agosto de 1942,,Mediocampista,56,,,1,2,0,0
5254,https://www.losmundialesdefutbol.com/jugadores/juri_lodygin.php,Juri Lodygin,,26 de mayo de 1990,,Arquero,76,187,,1,0,0,0
5255,https://www.losmundialesdefutbol.com/jugadores/hennes_loehr.php,Hennes Loehr,,5 de julio de 1942,,Delantero,2,,,1,6,0,0
5256,https://www.losmundialesdefutbol.com/jugadores/ernst_loertscher.php,Ernst Loertscher,,15 de marzo de 1913,,Mediocampista,82,,,1,3,0,0
5257,https://www.losmundialesdefutbol.com/jugadores/wolfram_loewe.php,Wolfram Loewe,,14 de mayo de 1945,,Delantero,3,,,1,4,0,0
5258,https://www.losmundialesdefutbol.com/jugadores/gosta_lofgren.php,Gosta Lofgren,,29 de agosto de 1923,,Delantero,81,,,1,1,0,0
5259,https://www.losmundialesdefutbol.com/jugadores/ruben_loftus_cheek.php,Ruben Loftus-Cheek,Ruben Ira Loftus-Cheek,23 de enero de 1996,,Mediocampista,49,191,,1,4,0,0
5260,https://www.losmundialesdefutbol.com/jugadores/paul_loga.php,Paul Loga,,14 de agosto de 1969,,Mediocampista,16,,,1,0,0,0
5261,https://www.losmundialesdefutbol.com/jugadores/gennadi_logofet.php,Gennadi Logofet,,15 de abril de 1942,,Defensor,87,,,1,2,0,0
5262,https://www.losmundialesdefutbol.com/jugadores/edmond_loichot.php,Edmond Loichot,,,,Mediocampista,82,,,1,0,0,0
5263,https://www.losmundialesdefutbol.com/jugadores/karl_loken.php,Karl Loken,,14 de agosto de 1966,,Defensor,64,,,1,0,0,0
5264,https://www.losmundialesdefutbol.com/jugadores/vratislav_lokvenc.php,Vratislav Lokvenc,,27 de septiembre de 1973,,Delantero,74,196,,1,2,0,0
5265,https://www.losmundialesdefutbol.com/jugadores/nicolas_lombaerts.php,Nicolas Lombaerts,,20 de marzo de 1985,,Defensor,14,184,,1,1,0,0
5266,https://www.losmundialesdefutbol.com/jugadores/francisco_lombardo.php,Francisco Lombardo,,11 de junio de 1925,,Defensor,7,,,1,3,0,0
5267,https://www.losmundialesdefutbol.com/jugadores/aaron_long.php,Aaron Long,,12 de octubre de 1992,,Defensor,39,188,,1,0,0,0
5268,https://www.losmundialesdefutbol.com/jugadores/erick_lonnis.php,Erick Lonnis,,9 de septiembre de 1965,,Arquero,25,182,,1,3,0,0
5269,https://www.losmundialesdefutbol.com/jugadores/lopes.php,Lopes,,1 de noviembre de 1910,,Delantero,12,,,1,3,0,0
5270,https://www.losmundialesdefutbol.com/jugadores/anthony_lopes.php,Anthony Lopes,Anthony Lopes,1 de octubre de 1990,,Arquero,71,184,,1,0,0,0
5271,https://www.losmundialesdefutbol.com/jugadores/wagner_lopes.php,Wagner Lopes,,29 de enero de 1969,,Delantero,58,,,1,3,0,0
5272,https://www.losmundialesdefutbol.com/jugadores/julen_lopetegui.php,Julen Lopetegui,,28 de agosto de 1966,,Arquero,38,,,1,0,0,0
5273,https://www.losmundialesdefutbol.com/jugadores/antonio_lopez.php,Antonio Lopez,,13 de septiembre de 1981,,Defensor,38,173,,1,1,0,0
5274,https://www.losmundialesdefutbol.com/jugadores/arcadio_lopez.php,Arcadio Lopez,,15 de septiembre de 1910,,Mediocampista,7,,,1,1,0,0
5275,https://www.losmundialesdefutbol.com/jugadores/dante_lopez.php,Dante Lopez,,16 de agosto de 1983,,Delantero,68,185,,1,1,0,0
5276,https://www.losmundialesdefutbol.com/jugadores/douglas_lopez.php,Douglas López,Douglas Andrey López Araya,21 de septiembre de 1998,,Mediocampista,25,180,,1,0,0,0
5277,https://www.losmundialesdefutbol.com/jugadores/gustavo_lopez.php,Gustavo Lopez,,13 de abril de 1973,,Delantero,7,174,,1,0,0,0
5278,https://www.losmundialesdefutbol.com/jugadores/hilario_lopez.php,Hilario Lopez,,18 de noviembre de 1907,,Delantero,62,,,1,3,0,0
5279,https://www.losmundialesdefutbol.com/jugadores/ligorio_lopez.php,Ligorio Lopez,,3 de julio de 1933,,Delantero,62,,,1,0,0,0
5280,https://www.losmundialesdefutbol.com/jugadores/luis_lopez.php,Luis López,Luis Aurelio López Fernández,13 de septiembre de 1993,,Arquero,45,180,,1,0,0,0
5281,https://www.losmundialesdefutbol.com/jugadores/narciso_lopez.php,Narciso Lopez,,18 de agosto de 1928,,Defensor,62,,,1,2,0,0
5282,https://www.losmundialesdefutbol.com/jugadores/nelson_lopez.php,Nelson Lopez,,24 de junio de 1941,,Defensor,7,,,1,0,0,0
5283,https://www.losmundialesdefutbol.com/jugadores/oscar_lopez.php,Oscar Lopez,,2 de abril de 1939,,Defensor,22,,,1,3,0,0
5284,https://www.losmundialesdefutbol.com/jugadores/wilmer_lopez.php,Wilmer Lopez,,3 de agosto de 1971,,Mediocampista,25,173,,1,3,0,0
5285,https://www.losmundialesdefutbol.com/jugadores/horacio_lopez_salgado.php,Horacio Lopez Salgado,,15 de septiembre de 1948,,Delantero,62,,,1,2,0,0
5286,https://www.losmundialesdefutbol.com/jugadores/enrique_lopez_zarza.php,Enrique Lopez Zarza,,25 de octubre de 1958,,Delantero,62,,,1,1,0,0
5287,https://www.losmundialesdefutbol.com/jugadores/gyula_lorant.php,Gyula Lorant,,6 de febrero de 1923,,Mediocampista,46,,,1,5,0,0
5288,https://www.losmundialesdefutbol.com/jugadores/max_lorenz.php,Max Lorenz,,19 de agosto de 1939,,"Defensor, Mediocampista",2,,,2,1,0,0
5289,https://www.losmundialesdefutbol.com/jugadores/alfonso_lorenzo.php,Alfonso Lorenzo,,,,Mediocampista,7,,,1,0,0,0
5290,https://www.losmundialesdefutbol.com/jugadores/nestor_lorenzo.php,Nestor Lorenzo,,28 de febrero de 1966,,Defensor,7,,,1,3,0,0
5291,https://www.losmundialesdefutbol.com/jugadores/julio_lores.php,Julio Lores,,15 de septiembre de 1908,,Delantero,69,,,1,2,0,0
5292,https://www.losmundialesdefutbol.com/jugadores/julio_losada.php,Julio Losada,,16 de junio de 1950,,Delantero,89,,,1,2,0,0
5293,https://www.losmundialesdefutbol.com/jugadores/giacomo_losi.php,Giacomo Losi,,10 de septiembre de 1935,,Defensor,56,,,1,2,0,0
5294,https://www.losmundialesdefutbol.com/jugadores/jonas_lossl.php,Jonas Lössl,Jonas Lössl,1 de febrero de 1989,,Arquero,30,195,,1,0,0,0
5295,https://www.losmundialesdefutbol.com/jugadores/wilfred_louis.php,Wilfred Louis,,25 de octubre de 1949,,Defensor,44,,,1,1,0,0
5296,https://www.losmundialesdefutbol.com/jugadores/xerxes_louis.php,Xerxes Louis,,31 de octubre de 1926,,Mediocampista,40,,,1,0,0,0
5297,https://www.losmundialesdefutbol.com/jugadores/mamadou_loum.php,Mamadou Loum,Mamadou Loum N'Diaye,30 de diciembre de 1996,,Mediocampista,77,193,,1,0,0,0
5298,https://www.losmundialesdefutbol.com/jugadores/lourenco.php,Lourenco,,8 de abril de 1942,,Delantero,71,,,1,0,0,0
5299,https://www.losmundialesdefutbol.com/jugadores/evgeni_lovchev.php,Evgeni Lovchev,,29 de enero de 1949,,Defensor,87,,,1,2,0,0
5300,https://www.losmundialesdefutbol.com/jugadores/love.php,Love,,14 de marzo de 1979,,Delantero,4,178,,1,1,0,0
5301,https://www.losmundialesdefutbol.com/jugadores/peter_lovenkrands.php,Peter Lovenkrands,,29 de enero de 1980,,Delantero,30,181,,1,1,0,0
5302,https://www.losmundialesdefutbol.com/jugadores/dejan_lovren.php,Dejan Lovren,Dejan Lovren,5 de julio de 1989,,Defensor,27,188,,3,16,0,0
5303,https://www.losmundialesdefutbol.com/jugadores/onandi_lowe.php,Onandi Lowe,,2 de diciembre de 1973,,Delantero,57,,,1,2,0,0
5304,https://www.losmundialesdefutbol.com/jugadores/james_lowery.php,James Lowery,,15 de enero de 1961,,Mediocampista,17,,,1,1,0,0
5305,https://www.losmundialesdefutbol.com/jugadores/nilson_loyola.php,Nilson Loyola,Nilson Evair Loyola Morales,26 de octubre de 1994,,Defensor,69,175,,1,0,0,0
5306,https://www.losmundialesdefutbol.com/jugadores/wlodek_lubanski.php,Wlodek Lubanski,,28 de febrero de 1947,,Delantero,70,,,1,5,0,0
