id_jugador,id_mundial,id_seleccion,camiseta,posicion,jugados,titular,capitan,no_jugo,goles,promedio_gol,tarjetas_amarillas,tarjetas_rojas,pg,pe,pp,posicion_final
6018,18,86,20,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,24
6019,16,58,10,Mediocampista,3,3,0,0,0,0.00,1,0,0,0,3,31
6020,21,89,8,Mediocampista,5,4,0,0,0,0.00,0,0,4,0,1,5
6021,4,38,,Mediocampista,0,0,0,6,0,0.00,0,0,0,0,0,4
6022,16,13,16,Mediocampista,2,2,0,1,0,0.00,0,1,0,1,1,29
6023,16,58,2,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,31
6024,4,62,,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,12
6024,5,62,8,Delantero,2,2,0,0,0,0.00,0,0,0,0,2,13
6025,16,58,21,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,31
6025,17,58,12,Arquero,4,4,0,0,0,0.00,0,0,2,1,1,9
6025,18,58,1,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,29
6025,19,58,1,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,9
6026,3,12,,Defensor,1,1,0,4,0,0.00,0,0,1,0,0,3
6027,14,34,14,Mediocampista,3,3,0,0,0,0.00,0,0,0,0,3,24
6028,12,69,17,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,20
6029,4,62,,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,12
6030,11,69,14,Defensor,2,1,0,4,0,0.00,0,0,0,0,2,8
6031,8,62,21,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,12
6032,7,7,15,Defensor,2,2,0,1,0,0.00,0,0,1,0,1,10
6033,7,20,4,Defensor,4,4,0,2,0,0.00,0,0,3,0,1,3
6034,19,38,22,Delantero,3,1,0,4,0,0.00,0,0,2,0,1,1
6035,20,25,1,Arquero,5,5,0,0,0,0.00,1,0,2,3,0,8
6035,21,25,1,Arquero,3,3,0,0,0,0.00,0,0,0,1,2,29
6035,22,25,1,Arquero,3,3,0,0,0,0.00,0,0,1,0,2,27
6036,18,53,18,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,26
6037,11,70,5,Mediocampista,5,5,0,1,0,0.00,0,0,2,1,2,5
6038,3,47,,Mediocampista,1,1,0,0,0,0.00,0,0,0,0,1,15
6039,15,61,6,Defensor,2,2,0,1,0,0.00,2,0,0,0,2,23
6039,16,61,6,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,18
6040,10,44,14,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,15
6041,12,45,1,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,18
6042,18,88,18,Mediocampista,0,0,0,5,0,0.00,0,0,0,0,0,8
6043,11,53,14,Defensor,3,3,0,0,0,0.00,1,0,0,1,2,14
6044,22,77,13,Delantero,3,2,0,1,0,0.00,0,0,2,0,1,10
6045,17,77,23,Mediocampista,0,0,0,5,0,0.00,0,0,0,0,0,7
6046,17,77,14,Mediocampista,3,2,0,2,0,0.00,0,0,1,2,0,7
6047,17,77,20,Mediocampista,0,0,0,5,0,0.00,0,0,0,0,0,7
6048,21,63,4,Mediocampista,3,3,0,0,0,0.00,0,0,1,0,2,21
6049,17,16,11,Delantero,1,0,0,2,0,0.00,0,0,1,0,0,20
6050,10,92,12,Arquero,1,0,0,2,0,0.00,0,0,0,0,1,16
6051,14,16,17,Defensor,4,4,0,1,0,0.00,2,0,3,0,1,7
6051,15,16,5,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,22
6052,12,16,4,Defensor,3,3,0,0,0,0.00,1,0,0,3,0,17
6053,20,16,23,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,32
6054,16,16,15,Mediocampista,3,3,0,0,0,0.00,0,0,0,2,1,25
6054,17,16,7,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,20
6055,12,16,15,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,17
6056,17,77,5,Defensor,1,1,0,4,0,0.00,0,0,0,1,0,7
6057,19,16,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,31
6058,12,49,14,Defensor,2,1,0,3,0,0.00,0,0,2,0,0,6
6059,5,85,16,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,11
6060,18,74,11,Mediocampista,3,3,1,0,0,0.00,0,0,1,0,2,20
6061,10,20,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,11
6062,18,86,16,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,24
6063,2,32,,Delantero,0,0,0,1,0,0.00,0,0,0,0,0,13
6064,2,7,,Mediocampista,1,1,0,0,0,0.00,0,0,0,0,1,9
6065,12,19,11,Delantero,3,3,0,0,0,0.00,0,0,0,2,1,19
6066,18,8,2,Defensor,4,4,0,0,0,0.00,0,0,1,1,2,16
6066,19,8,2,Defensor,3,3,0,0,0,0.00,1,0,1,1,1,21
6067,16,20,13,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,16
6068,18,53,6,Mediocampista,2,2,0,1,0,0.00,2,0,0,0,2,26
6068,20,53,6,Mediocampista,3,3,0,0,0,0.00,1,0,0,1,2,28
6069,13,56,5,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,12
6070,3,14,,Delantero,0,0,0,1,0,0.00,0,0,0,0,0,13
6071,19,65,6,Defensor,3,3,0,0,0,0.00,2,0,0,3,0,22
6072,17,71,15,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,21
6073,12,52,13,Defensor,2,1,0,3,0,0.00,0,0,1,1,0,9
6074,22,30,3,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,28
6075,5,85,20,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,11
6076,17,37,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,30
6077,14,19,13,Mediocampista,0,0,0,5,0,0.00,0,0,0,0,0,6
6078,14,19,20,Mediocampista,3,2,0,2,0,0.00,0,0,1,0,2,6
6079,4,12,,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,2
6080,15,61,18,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,23
6080,16,61,13,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,18
6081,5,56,4,Mediocampista,2,2,0,1,0,0.00,0,0,1,0,1,10
6082,18,88,2,Defensor,5,5,0,0,0,0.00,1,0,2,1,2,8
6083,1,68,,Delantero,2,2,0,0,0,0.00,0,0,1,0,1,9
6084,16,56,6,Defensor,3,3,0,2,0,0.00,0,0,2,1,0,5
6084,17,56,13,Defensor,3,3,0,1,0,0.00,0,0,1,1,1,15
6084,18,56,13,Defensor,3,3,0,4,0,0.00,0,0,2,1,0,1
6085,20,71,14,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,18
6086,6,87,6,Mediocampista,1,1,1,4,0,0.00,0,0,0,0,1,6
6086,7,87,10,Mediocampista,4,4,0,0,0,0.00,0,0,2,1,1,6
6087,10,2,10,Mediocampista,1,0,0,6,0,0.00,0,0,0,0,1,1
6088,3,1,,Delantero,1,1,0,1,0,0.00,0,0,0,0,1,10
6089,4,82,,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,6
6089,5,82,7,Defensor,4,4,0,0,0,0.00,0,0,2,0,2,5
6090,22,71,18,Mediocampista,5,4,0,0,0,0.00,1,0,3,0,2,8
6091,16,49,12,Defensor,3,3,0,1,0,0.00,0,0,1,1,1,9
6091,18,49,2,Defensor,2,2,0,3,0,0.00,0,0,1,1,0,7
6092,9,49,2,Defensor,3,3,0,1,0,0.00,0,0,2,0,1,8
6093,1,69,,Delantero,2,2,0,0,0,0.00,0,0,0,0,2,10
6094,22,16,6,Delantero,2,1,0,1,0,0.00,0,0,1,0,1,19
6095,22,16,1,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,19
6096,19,80,5,Defensor,1,1,0,2,0,0.00,0,0,1,0,0,20
6097,22,16,2,Delantero,1,0,0,2,0,0.00,0,0,1,0,0,19
6098,10,92,17,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,16
6099,12,16,18,Delantero,2,2,0,1,0,0.00,0,0,0,2,0,17
6100,22,53,12,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,26
6101,18,83,2,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,30
6102,9,56,7,Defensor,1,1,0,5,0,0.00,0,0,1,0,0,2
6103,13,35,19,Delantero,2,1,0,1,0,0.00,0,0,0,1,1,19
6104,12,52,5,Defensor,5,5,0,0,0,0.00,0,0,1,3,1,9
6105,12,52,2,Defensor,5,5,0,0,0,0.00,0,0,1,3,1,9
6105,13,52,2,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,21
6106,4,49,,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,8
6107,9,81,19,Mediocampista,2,1,0,1,0,0.00,0,0,1,0,1,9
6108,13,35,13,Defensor,3,3,0,0,0,0.00,1,0,0,1,2,19
6109,16,75,14,Mediocampista,2,0,0,2,0,0.00,0,0,1,0,1,11
6110,17,30,23,Mediocampista,1,0,0,3,0,0.00,0,0,1,0,0,10
6111,13,30,5,Defensor,3,3,0,1,0,0.00,1,0,2,0,1,9
6112,13,30,17,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,9
6113,10,2,21,Arquero,0,0,0,7,0,0.00,0,0,0,0,0,1
6114,3,12,,Delantero,0,0,0,5,0,0.00,0,0,0,0,0,3
6115,17,76,1,Arquero,3,3,0,0,0,0.00,0,0,1,0,2,22
6116,21,38,7,Mediocampista,0,0,0,4,0,0.00,0,0,0,0,0,10
6117,15,76,5,Defensor,3,3,0,0,0,0.00,2,0,1,0,2,18
6117,17,76,3,Defensor,3,3,0,0,0,0.00,0,0,1,0,2,22
6118,7,91,20,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,4
6119,7,13,22,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,15
6120,15,13,12,Arquero,1,0,0,6,0,0.00,0,0,0,0,1,4
6121,19,12,21,Delantero,4,1,0,1,0,0.00,0,0,2,1,1,6
6122,1,12,,Delantero,1,1,0,1,0,0.00,0,0,0,0,1,6
6123,15,64,14,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,17
6124,2,39,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,16
6125,3,81,,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,4
6126,14,81,14,Mediocampista,3,3,0,0,0,0.00,1,0,0,0,3,21
6127,18,81,2,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,14
6128,15,81,13,Defensor,0,0,0,7,0,0.00,0,0,0,0,0,3
6129,14,81,6,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,21
6129,15,81,2,Defensor,7,7,0,0,0,0.00,1,0,3,3,1,3
6130,4,81,,Delantero,2,2,0,3,0,0.00,0,0,1,0,1,3
6131,11,81,15,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,13
6132,6,9,20,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,15
6133,19,43,18,Mediocampista,2,0,0,1,0,0.00,0,0,1,0,1,25
6134,19,78,18,Mediocampista,2,2,0,1,0,0.00,1,0,1,0,1,23
6135,14,22,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,14
6136,15,43,8,Mediocampista,3,3,0,0,0,0.00,0,0,0,0,3,24
6137,20,58,12,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,29
6138,17,58,9,Delantero,1,1,0,3,0,0.00,0,0,0,0,1,9
6139,12,16,1,Arquero,3,3,0,0,0,0.00,1,0,0,3,0,17
6139,14,16,16,Arquero,5,5,0,0,0,0.00,2,0,3,0,2,7
6139,15,16,21,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,22
6140,22,16,7,Mediocampista,2,0,0,1,0,0.00,0,0,0,1,1,19
6141,19,16,3,Defensor,3,3,0,0,0,0.00,2,0,0,0,3,31
6141,20,16,3,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,32
6141,22,16,3,Defensor,2,2,0,1,0,0.00,1,0,0,1,1,19
6142,19,82,10,Delantero,3,3,0,0,0,0.00,1,0,1,1,1,19
6143,20,31,6,Mediocampista,3,3,0,0,0,0.00,0,0,1,1,1,17
6144,9,87,19,Delantero,1,1,0,3,0,0.00,1,0,0,1,0,5
6145,2,38,,Arquero,1,1,0,2,0,0.00,0,0,0,0,1,5
6146,15,24,8,Mediocampista,2,2,0,1,0,0.00,0,0,0,2,0,20
6146,16,24,8,Mediocampista,1,1,0,2,0,0.00,0,0,0,0,1,30
6147,13,24,13,Mediocampista,1,1,0,2,0,0.00,0,0,0,1,0,20
6147,14,24,7,Mediocampista,2,1,0,1,0,0.00,0,0,0,0,2,22
6148,17,5,8,Mediocampista,2,1,0,1,0,0.00,1,0,0,0,2,32
6148,18,5,8,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,28
6149,22,66,23,Arquero,5,5,0,0,0,0.00,0,0,3,2,0,5
6150,12,45,13,Delantero,2,2,0,1,0,0.00,0,0,0,2,0,18
6151,4,81,,Mediocampista,3,3,0,2,0,0.00,0,0,1,1,1,3
6152,9,81,16,Mediocampista,1,1,0,2,0,0.00,0,0,0,1,0,9
6153,3,64,,Arquero,0,0,0,1,0,0.00,0,0,0,0,0,12
6154,21,81,23,Arquero,0,0,0,5,0,0.00,0,0,0,0,0,7
6155,11,81,18,Mediocampista,1,1,0,2,0,0.00,0,0,0,0,1,13
6156,9,81,4,Defensor,2,2,0,1,0,0.00,0,0,1,0,1,9
6156,10,81,4,Defensor,5,5,1,1,0,0.00,1,0,2,1,2,5
6156,11,81,4,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,13
6157,22,30,15,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,28
6158,13,17,17,Mediocampista,3,3,0,0,0,0.00,0,0,0,0,3,24
6159,6,49,16,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,11
6159,7,49,15,Defensor,4,4,0,0,0,0.00,0,0,1,1,2,8
6160,4,12,,Mediocampista,1,1,0,5,0,0.00,0,0,0,1,0,2
6161,18,53,20,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,26
6162,9,55,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,12
6163,20,16,5,Defensor,2,0,0,1,0,0.00,1,0,0,0,2,32
6164,22,53,21,Mediocampista,3,3,0,0,0,0.00,0,0,1,0,2,26
6165,1,14,,Defensor,2,2,0,0,0,0.00,0,0,0,0,2,11
6166,17,37,7,Mediocampista,3,3,0,0,0,0.00,0,0,0,0,3,30
6167,5,19,4,Defensor,2,2,0,0,0,0.00,0,0,0,0,2,14
6167,6,19,4,Defensor,4,4,0,0,0,0.00,0,0,1,1,2,9
6167,7,19,4,Defensor,6,6,0,0,0,0.00,0,0,3,1,2,2
6168,19,37,11,Delantero,3,3,0,0,0,0.00,0,0,1,1,1,18
6169,7,2,12,Defensor,4,4,0,0,0,0.00,0,0,2,1,1,7
6170,18,1,6,Defensor,1,1,0,6,0,0.00,0,0,1,0,0,3
6171,1,10,,Delantero,0,0,0,2,0,0.00,0,0,0,0,0,12
6172,3,19,,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,5
6173,22,16,9,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,19
6174,22,16,22,Mediocampista,1,0,0,2,0,0.00,0,0,1,0,0,19
6175,6,2,20,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,4
6176,1,69,,Delantero,0,0,0,2,0,0.00,0,0,0,0,0,10
6177,15,66,16,Defensor,1,0,0,4,0,0.00,0,0,1,0,0,7
6177,16,66,5,Defensor,6,6,0,1,0,0.00,1,1,3,2,1,4
6178,22,71,23,Mediocampista,2,1,0,3,0,0.00,0,0,1,0,1,8
6179,22,89,11,Delantero,3,3,0,0,0,0.00,1,0,1,1,1,20
6180,8,62,14,Defensor,3,3,0,0,0,0.00,0,0,0,2,1,12
6181,18,68,2,Defensor,3,2,0,0,0,0.00,1,0,1,0,2,18
6182,13,68,6,Mediocampista,4,4,0,0,0,0.00,1,0,1,2,1,13
6183,19,45,7,Mediocampista,3,2,0,0,0,0.00,0,0,0,1,2,30
6184,18,25,21,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,31
6185,18,71,14,Defensor,6,6,0,1,0,0.00,2,0,3,1,2,4
6186,9,75,10,Mediocampista,3,3,0,0,0,0.00,1,0,1,0,2,10
6187,11,53,16,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,14
6188,22,42,16,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,24
6189,21,63,13,Delantero,2,0,0,1,0,0.00,0,0,0,0,2,21
6190,15,63,6,Defensor,4,4,0,0,0,0.00,1,0,2,0,2,9
6191,20,63,19,Delantero,2,0,0,2,0,0.00,0,0,0,0,2,16
6192,16,80,3,Defensor,3,3,0,0,0,0.00,1,0,0,2,1,24
6193,3,70,,Mediocampista,1,1,0,0,0,0.00,0,0,0,0,1,11
6194,14,81,7,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,21
6195,20,16,22,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,32
6196,17,80,2,Defensor,3,3,0,0,0,0.00,1,0,1,1,1,17
6197,21,40,15,Mediocampista,5,1,0,2,0,0.00,0,0,4,1,0,1
6198,17,51,20,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,12
6199,14,51,12,Defensor,1,0,0,4,0,0.00,0,0,0,1,0,8
6200,17,89,10,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,26
6201,12,52,6,Defensor,1,0,0,4,0,0.00,0,0,0,0,1,9
6201,13,52,4,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,21
6202,12,52,8,Mediocampista,5,5,0,0,0,0.00,0,0,1,3,1,9
6203,20,8,11,Mediocampista,3,3,0,0,0,0.00,0,0,0,0,3,30
6204,14,25,5,Defensor,1,1,0,3,0,0.00,0,0,0,0,1,13
6205,11,9,17,Delantero,1,0,0,5,0,0.00,0,0,1,0,0,7
6206,6,81,13,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,2
6207,21,63,15,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,21
6208,20,63,10,Mediocampista,4,4,0,0,0,0.00,1,0,1,1,2,16
6208,21,63,10,Mediocampista,3,3,0,0,0,0.00,1,0,1,0,2,21
6209,13,50,17,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,23
6210,18,83,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,30
6211,19,63,18,Delantero,2,1,0,1,0,0.00,0,0,0,1,1,27
6212,17,63,20,Mediocampista,1,1,0,2,0,0.00,0,0,0,1,0,27
6213,11,69,11,Delantero,6,6,0,0,0,0.00,0,0,2,1,3,8
6213,12,69,11,Delantero,3,3,0,0,0,0.00,0,0,0,2,1,20
6214,20,63,14,Defensor,1,1,0,3,0,0.00,0,0,0,1,0,16
6215,19,78,16,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,23
6216,17,31,5,Mediocampista,3,3,0,0,0,0.00,0,0,1,0,2,24
6217,4,62,,Mediocampista,2,2,0,1,0,0.00,0,0,0,0,2,12
6217,5,62,21,Defensor,0,0,0,2,0,0.00,0,0,0,0,0,13
6218,14,38,22,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,10
6219,2,12,,Defensor,0,0,0,1,0,0.00,0,0,0,0,0,14
6220,18,56,22,Defensor,1,0,0,6,0,0.00,0,0,1,0,0,1
6221,8,82,15,Mediocampista,1,1,0,2,0,0.00,0,0,0,0,1,16
6222,19,63,17,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,27
6223,22,42,3,Defensor,1,0,0,2,0,0.00,0,0,1,0,0,24
6224,18,1,22,Mediocampista,4,0,0,3,0,0.00,2,0,2,1,1,3
6225,21,38,12,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,10
6226,20,63,12,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,16
6227,17,58,19,Mediocampista,1,0,0,3,0,0.00,0,0,1,0,0,9
6227,18,58,8,Mediocampista,2,2,0,1,0,0.00,0,0,0,1,1,29
6228,17,63,9,Delantero,2,2,0,1,0,0.00,0,0,0,0,2,27
6229,19,63,19,Delantero,3,2,0,0,0,0.00,2,0,0,1,2,27
6230,16,73,21,Delantero,3,0,0,1,0,0.00,1,0,2,1,0,10
6231,21,63,19,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,21
6232,18,58,16,Delantero,3,0,0,0,0,0.00,0,0,0,1,2,29
6233,21,24,4,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,19
6234,19,24,2,Defensor,1,1,0,3,0,0.00,0,0,0,0,1,15
6235,8,23,13,Mediocampista,3,3,0,1,0,0.00,0,0,1,1,1,8
6236,13,24,21,Arquero,3,3,0,0,0,0.00,0,0,0,1,2,20
6237,6,81,22,Delantero,0,0,0,6,0,0.00,0,0,0,0,0,2
6238,15,82,8,Mediocampista,4,4,0,0,0,0.00,0,0,1,1,2,15
6239,1,20,,Delantero,2,2,0,1,0,0.00,0,0,2,0,0,5
6240,22,82,19,Delantero,3,0,0,1,0,0.00,0,0,2,0,1,12
6241,15,63,20,Defensor,0,0,0,4,0,0.00,0,0,0,0,0,9
6241,16,63,16,Defensor,1,1,0,3,0,0.00,0,0,0,0,1,12
6242,16,58,14,Delantero,1,0,0,2,0,0.00,0,0,0,0,1,31
6243,15,63,5,Defensor,4,4,0,0,0,0.00,0,0,2,0,2,9
6243,16,63,5,Defensor,3,3,0,1,0,0.00,2,0,2,0,1,12
6244,15,63,10,Mediocampista,3,1,0,1,0,0.00,0,0,1,0,2,9
6244,16,63,10,Mediocampista,3,3,0,1,0,0.00,2,0,2,0,1,12
6244,17,63,10,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,27
6245,17,63,5,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,27
6246,16,63,21,Mediocampista,2,0,0,2,0,0.00,0,0,1,0,1,12
6247,16,63,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,12
6248,19,58,16,Delantero,4,4,0,0,0,0.00,0,0,2,1,1,9
6248,20,58,13,Delantero,3,2,0,0,0,0.00,0,0,0,1,2,29
6249,12,69,16,Defensor,3,3,0,0,0,0.00,0,0,0,2,1,20
6250,12,7,13,Defensor,0,0,0,5,0,0.00,0,0,0,0,0,11
6250,13,7,16,Defensor,7,3,0,0,0,0.00,1,0,6,1,0,1
6250,14,7,16,Mediocampista,5,5,0,2,0,0.00,2,0,2,3,0,2
6251,16,16,20,Mediocampista,3,2,0,0,0,0.00,0,0,0,2,1,25
6251,17,16,20,Defensor,3,2,0,0,0,0.00,1,0,1,1,1,20
6252,7,7,20,Delantero,2,2,0,1,0,0.00,0,0,0,1,1,10
6253,11,7,15,Defensor,7,7,0,0,0,0.00,0,0,5,1,1,1
6253,12,7,14,Defensor,5,5,0,0,0,0.00,1,0,2,0,3,11
6254,15,63,8,Mediocampista,1,0,0,3,0,0.00,0,0,0,0,1,9
6255,20,16,19,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,32
6256,1,62,,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,13
6257,8,20,13,Arquero,3,3,0,0,0,0.00,0,0,0,1,2,13
6257,10,20,21,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,11
6258,13,71,15,Defensor,3,3,0,0,0,0.00,0,0,1,0,2,17
6259,3,28,,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,7
6260,16,14,8,Delantero,3,3,0,0,0,0.00,0,0,0,3,0,19
6261,8,38,16,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,10
6262,1,39,,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,3
6263,6,40,19,Mediocampista,0,0,0,6,0,0.00,0,0,0,0,0,3
6264,22,89,16,Defensor,3,3,0,0,0,0.00,1,0,1,1,1,20
6265,17,89,15,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,26
6266,3,56,,Arquero,4,4,0,0,0,0.00,0,0,4,0,0,1
6267,10,8,13,Delantero,2,0,0,1,0,0.00,0,0,0,1,1,14
6268,1,68,,Defensor,2,2,0,0,0,0.00,0,0,1,0,1,9
6269,3,56,,Mediocampista,0,0,0,4,0,0.00,0,0,0,0,0,1
6270,11,38,16,Defensor,2,2,0,1,0,0.00,0,0,1,1,0,10
6271,18,39,14,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,25
6272,13,30,4,Defensor,4,4,0,0,0,0.00,0,0,3,0,1,9
6273,21,81,1,Arquero,5,5,0,0,0,0.00,0,0,3,0,2,7
6274,2,81,,Delantero,0,0,0,2,0,0.00,0,0,0,0,0,8
6275,9,81,20,Defensor,2,2,0,1,0,0.00,0,0,0,1,1,9
6275,10,81,2,Defensor,4,4,0,2,0,0.00,0,0,1,2,1,5
6276,21,81,5,Defensor,2,0,0,3,0,0.00,0,0,1,0,1,7
6277,18,83,14,Delantero,1,0,0,2,0,0.00,0,0,0,0,1,30
6278,14,91,12,Arquero,0,0,0,5,0,0.00,0,0,0,0,0,5
6279,20,63,22,Defensor,4,4,0,0,0,0.00,1,0,1,1,2,16
6279,21,63,22,Defensor,2,2,0,1,0,0.00,0,0,1,0,1,21
6280,22,82,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,12
6281,16,58,5,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,31
6282,22,14,18,Mediocampista,2,1,0,1,0,0.00,2,0,1,0,1,23
6283,22,16,23,Arquero,1,1,0,2,0,0.00,0,0,0,0,1,19
6284,12,16,5,Defensor,3,3,0,0,0,0.00,0,0,0,3,0,17
6285,14,16,3,Defensor,3,3,0,2,0,0.00,2,0,2,0,1,7
6286,20,63,17,Mediocampista,4,4,0,0,0,0.00,0,0,1,1,2,16
6286,21,63,17,Mediocampista,0,0,0,3,0,0.00,0,0,0,0,0,21
6287,22,16,5,Mediocampista,2,0,0,1,0,0.00,0,0,0,1,1,19
6288,16,58,11,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,31
6288,17,58,18,Mediocampista,4,4,0,0,0,0.00,0,0,2,1,1,9
6288,18,58,18,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,29
6289,15,76,18,Defensor,2,2,1,1,0,0.00,0,0,1,0,1,18
6289,17,76,7,Defensor,3,3,0,0,0,0.00,0,0,1,0,2,22
6290,18,39,22,Defensor,3,3,0,0,0,0.00,1,0,0,1,2,25
6290,19,39,5,Defensor,2,2,0,2,0,0.00,0,0,0,2,0,12
6291,16,66,13,Defensor,0,0,0,7,0,0.00,0,0,0,0,0,4
6291,18,66,13,Defensor,4,4,0,0,0,0.00,1,0,2,1,1,11
6291,19,66,13,Defensor,1,1,0,6,0,0.00,1,0,1,0,0,2
6292,3,66,,Delantero,0,0,0,1,0,0.00,0,0,0,0,0,14
6293,17,63,23,Delantero,1,1,0,2,0,0.00,0,0,0,1,0,27
6294,16,63,2,Defensor,1,1,0,3,0,0.00,0,0,1,0,0,12
6295,20,42,4,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,25
6296,22,14,24,Delantero,1,0,0,2,0,0.00,0,0,1,0,0,23
6297,2,66,,Mediocampista,0,0,0,1,0,0.00,0,0,0,0,0,9
6298,14,32,18,Mediocampista,1,1,0,2,0,0.00,0,0,0,1,0,20
6299,16,62,20,Mediocampista,2,2,0,2,0,0.00,1,0,1,1,0,13
6300,6,12,8,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,1
6301,19,20,16,Delantero,1,0,0,3,0,0.00,0,0,0,0,1,10
6301,20,20,14,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,9
6302,12,56,13,Mediocampista,5,5,0,2,0,0.00,2,0,4,1,0,1
