id_mundial,id_partido,id_jugador,id_seleccion,camiseta,posicion,rol,capitan,minuto_entrada,minuto_salida,goles_count
16,417,580,49,7,MC,Ingreso,0,32,,0
16,417,153,49,20,DL,Ingreso,0,72,,1
16,417,5525,49,13,AR,Suplente,0,,,0
16,417,3652,49,22,AR,Suplente,0,,,0
16,417,7496,49,6,DF,Suplente,0,,,0
16,417,4768,49,18,DF,Suplente,0,,,0
16,417,656,49,21,DF,Suplente,0,,,0
16,417,5627,49,11,MC,Suplente,0,,,0
16,417,5699,49,15,MC,Suplente,0,,,0
16,417,5159,49,17,MC,Suplente,0,,,0
16,417,3575,49,19,DL,Suplente,0,,,0
16,421,7699,20,1,AR,Titular,0,,,0
16,421,3716,20,3,DF,Titular,0,,,0
16,421,6974,20,4,DF,Titular,0,,77,0
16,421,5471,20,5,DF,Titular,0,,,0
16,421,6866,20,6,DF,Titular,0,,,0
16,421,8106,20,15,DF,Titular,0,,70,0
16,421,6435,20,7,MC,Titular,0,,,0
16,421,1541,20,8,MC,Titular,0,,,0
16,421,766,20,10,MC,Titular,0,,70,1
16,421,8375,20,9,DL,Titular,1,,,0
16,421,705,20,11,DL,Titular,0,,,0
16,421,6792,20,14,DF,Ingreso,0,77,,0
16,421,2929,20,19,MC,Ingreso,0,70,,0
16,421,3493,20,20,MC,Ingreso,0,70,,0
16,421,6791,20,12,AR,Suplente,0,,,0
16,421,7725,20,22,AR,Suplente,0,,,0
16,421,2684,20,2,DF,Suplente,0,,,0
16,421,1918,20,16,DF,Suplente,0,,,0
16,421,8035,20,17,MC,Suplente,0,,,0
16,421,5968,20,18,MC,Suplente,0,,,0
16,421,6067,20,13,DL,Suplente,0,,,0
16,421,2094,20,21,DL,Suplente,0,,,0
16,421,7471,16,1,AR,Titular,0,,,0
16,421,8281,16,3,DF,Titular,0,,,0
16,421,7470,16,4,DF,Titular,0,,,0
16,421,755,16,6,DF,Titular,0,,,0
16,421,6517,16,17,DF,Titular,0,,,0
16,421,6054,16,15,MC,Titular,0,,82,0
16,421,5388,16,19,MC,Titular,0,,,0
16,421,6251,16,20,MC,Titular,0,,68,0
16,421,821,16,7,DL,Titular,1,,,0
16,421,669,16,10,DL,Titular,0,,,1
16,421,4563,16,21,DL,Titular,0,,72,0
16,421,5118,16,12,DF,Ingreso,0,82,,0
16,421,1854,16,8,MC,Ingreso,0,68,,0
16,421,7718,16,9,DL,Ingreso,0,72,,0
16,421,1816,16,16,AR,Suplente,0,,,0
16,421,2392,16,22,AR,Suplente,0,,,0
16,421,4675,16,5,DF,Suplente,0,,,0
16,421,1491,16,13,DF,Suplente,0,,,0
16,421,3424,16,2,MC,Suplente,0,,,0
16,421,7388,16,14,MC,Suplente,0,,,0
16,421,503,16,11,DL,Suplente,0,,,0
16,421,4402,16,18,DL,Suplente,0,,,0
16,422,8438,38,1,AR,Titular,1,,,0
16,422,1741,38,4,DF,Titular,0,,,0
16,422,131,38,6,DF,Titular,0,,,1
16,422,7300,38,12,DF,Titular,0,,,0
16,422,1589,38,15,DF,Titular,0,,,0
16,422,5992,38,20,DF,Titular,0,,,0
16,422,1805,38,18,MC,Titular,0,,,0
16,422,747,38,21,MC,Titular,0,,69,1
16,422,132,38,7,DL,Titular,0,,,2
16,422,1733,38,11,DL,Titular,0,,65,0
16,422,3505,38,17,DL,Titular,0,,50,0
16,422,4016,38,8,MC,Ingreso,0,69,,0
16,422,133,38,10,DL,Ingreso,0,50,,0
16,422,742,38,19,DL,Ingreso,0,65,,1
16,422,2614,38,13,AR,Suplente,0,,,0
16,422,5828,38,22,AR,Suplente,0,,,0
16,422,3607,38,2,DF,Suplente,0,,,0
16,422,1884,38,3,DF,Suplente,0,,,0
16,422,1519,38,5,DF,Suplente,0,,,0
16,422,4431,38,14,DF,Suplente,0,,,0
16,422,2716,38,16,MC,Suplente,0,,,0
16,422,6636,38,9,DL,Suplente,0,,,0
16,422,8384,13,1,AR,Titular,0,,,0
16,422,4868,13,2,DF,Titular,0,,,0
16,422,4436,13,3,DF,Titular,1,,,0
16,422,3854,13,13,DF,Titular,0,,,0
16,422,8343,13,5,MC,Titular,0,,,0
16,422,838,13,10,MC,Titular,0,,61,0
16,422,6022,13,16,MC,Titular,0,,28,0
16,422,802,13,18,MC,Titular,0,,,0
16,422,2012,13,19,MC,Titular,0,,,1
16,422,743,13,7,DL,Titular,0,,,1
16,422,347,13,8,DL,Titular,0,,46,0
16,422,4376,13,11,MC,Ingreso,0,46,,0
16,422,4316,13,14,MC,Ingreso,0,61,,0
16,422,6515,13,9,DL,Ingreso,0,28,,0
16,422,5735,13,12,AR,Suplente,0,,,0
16,422,6572,13,4,DF,Suplente,0,,,0
16,422,8363,13,15,DF,Suplente,0,,,0
16,422,4861,13,21,DF,Suplente,0,,,0
16,422,8317,13,6,MC,Suplente,0,,,0
16,422,7568,13,17,MC,Suplente,0,,,0
16,422,6573,13,22,MC,Suplente,0,,,0
16,422,4434,13,20,DL,Suplente,0,,,0
16,423,775,40,16,AR,Titular,0,,,0
16,423,2608,40,2,DF,Titular,0,,,0
16,423,778,40,8,DF,Titular,1,,,0
16,423,5143,40,18,DF,Titular,0,,,0
16,423,571,40,4,MC,Titular,0,,,0
16,423,729,40,6,MC,Titular,0,,,1
16,423,6626,40,11,MC,Titular,0,,71,0
16,423,3223,40,13,MC,Titular,0,,,0
16,423,715,40,17,MC,Titular,0,,64,1
16,423,4717,40,19,MC,Titular,0,,,0
16,423,769,40,20,DL,Titular,0,,85,0
16,423,2325,40,14,MC,Ingreso,0,64,,0
16,423,4032,40,9,DL,Ingreso,0,85,,0
16,423,141,40,12,DL,Ingreso,0,71,,0
16,423,5074,40,1,AR,Suplente,0,,,0
16,423,2758,40,22,AR,Suplente,0,,,0
16,423,745,40,3,DF,Suplente,0,,,0
16,423,723,40,5,DF,Suplente,0,,,0
16,423,629,40,15,DF,Suplente,0,,,0
16,423,3159,40,7,MC,Suplente,0,,,0
16,423,35,40,10,MC,Suplente,0,,,0
16,423,730,40,21,DL,Suplente,0,,,0
16,423,7229,30,1,AR,Titular,0,,,0
16,423,7223,30,2,DF,Titular,0,,,0
16,423,763,30,3,DF,Titular,0,,,0
16,423,4274,30,4,DF,Titular,0,,,0
16,423,4182,30,5,DF,Titular,0,,,0
16,423,736,30,6,DF,Titular,0,,,0
16,423,5120,30,13,DF,Titular,0,,46,0
16,423,753,30,7,MC,Titular,0,,,0
16,423,744,30,10,MC,Titular,1,,,1
16,423,741,30,21,MC,Titular,0,,54,0
16,423,711,30,11,DL,Titular,0,,75,0
16,423,2887,30,12,DF,Ingreso,0,46,,0
16,423,7779,30,15,MC,Ingreso,0,75,,0
16,423,764,30,19,DL,Ingreso,0,54,,0
16,423,5003,30,16,AR,Suplente,0,,,0
16,423,4874,30,22,AR,Suplente,0,,,0
16,423,4198,30,20,DF,Suplente,0,,,0
16,423,3687,30,8,MC,Suplente,0,,,0
16,423,8231,30,14,MC,Suplente,0,,,0
16,423,3880,30,17,MC,Suplente,0,,,0
16,423,5831,30,9,DL,Suplente,0,,,0
16,423,751,30,18,DL,Suplente,0,,,0
16,424,7035,63,1,AR,Titular,0,,,0
16,424,8218,63,6,DF,Titular,0,,,0
16,424,6241,63,16,DF,Titular,0,,,0
16,424,3379,63,17,DF,Titular,0,,,0
16,424,4406,63,19,DF,Titular,0,,,0
16,424,5125,63,11,MC,Titular,0,,,0
16,424,756,63,15,MC,Titular,0,,46,0
16,424,757,63,18,MC,Titular,0,,68,1
16,424,4701,63,4,DL,Titular,1,,,0
16,424,834,63,9,DL,Titular,0,,,0
16,424,721,63,13,DL,Titular,0,,,0
16,424,810,63,7,MC,Ingreso,0,68,,0
16,424,6246,63,21,MC,Ingreso,0,46,,0
16,424,6247,63,12,AR,Suplente,0,,,0
16,424,2108,63,22,AR,Suplente,0,,,0
16,424,6294,63,2,DF,Suplente,0,,,0
16,424,2002,63,3,DF,Suplente,0,,,0
16,424,6243,63,5,DF,Suplente,0,,,0
16,424,718,63,8,MC,Suplente,0,,,0
16,424,6244,63,10,MC,Suplente,0,,,0
16,424,787,63,14,DL,Suplente,0,,,0
16,424,738,63,20,DL,Suplente,0,,,0
16,424,776,68,1,AR,Titular,1,,,0
16,424,641,68,2,DF,Titular,0,,,0
16,424,779,68,4,DF,Titular,0,,,0
16,424,720,68,5,DF,Titular,0,,,1
16,424,7193,68,11,DF,Titular,0,,,0
16,424,2613,68,20,DF,Titular,0,,55,0
16,424,6415,68,13,MC,Titular,0,,,0
16,424,3448,68,16,MC,Titular,0,,,0
16,424,725,68,9,DL,Titular,0,,,1
16,424,722,68,15,DL,Titular,0,,67,1
16,424,2447,68,17,DL,Titular,0,,77,0
16,424,1544,68,10,MC,Ingreso,0,67,,0
16,424,8327,68,7,DL,Ingreso,0,55,,0
16,424,6971,68,8,DL,Ingreso,0,77,,0
16,424,1530,68,12,AR,Suplente,0,,,0
16,424,7045,68,22,AR,Suplente,0,,,0
16,424,6908,68,3,DF,Suplente,0,,,0
16,424,6980,68,14,DF,Suplente,0,,,0
16,424,1592,68,6,MC,Suplente,0,,,0
16,424,5863,68,19,MC,Suplente,0,,,0
16,424,6788,68,18,DL,Suplente,0,,,0
16,424,650,68,21,DL,Suplente,0,,,0
16,425,8137,80,1,AR,Titular,0,,,0
16,425,6192,80,3,DF,Titular,0,,,0
16,425,4456,80,4,DF,Titular,0,,46,0
16,425,3639,80,5,DF,Titular,0,,,0
16,425,213,80,19,DF,Titular,1,,,0
16,425,4420,80,21,DF,Titular,0,,,0
16,425,657,80,7,MC,Titular,0,,67,0
16,425,5901,80,10,MC,Titular,0,,,0
16,425,5798,80,11,MC,Titular,0,,,0
16,425,209,80,9,DL,Titular,0,,,2
16,425,210,80,17,DL,Titular,0,,46,0
16,425,2483,80,13,MC,Ingreso,0,46,,0
16,425,4798,80,15,MC,Ingreso,0,67,,0
16,425,7363,80,14,DL,Ingreso,0,46,,0
16,425,2059,80,16,AR,Suplente,0,,,0
16,425,3511,80,22,AR,Suplente,0,,,0
16,425,3939,80,23,AR,Suplente,0,,,0
16,425,5804,80,2,DF,Suplente,0,,,0
16,425,6594,80,8,MC,Suplente,0,,,0
16,425,1962,80,12,MC,Suplente,0,,,0
16,425,5900,80,18,MC,Suplente,0,,,0
16,425,5823,80,20,MC,Suplente,0,,,0
16,425,5534,80,6,DL,Suplente,0,,,0
16,425,1631,5,1,AR,Titular,0,,,0
16,425,1648,5,2,DF,Titular,0,,,0
16,425,8439,5,4,DF,Titular,0,,,0
16,425,1666,5,13,DF,Titular,0,,,0
16,425,56,5,6,MC,Titular,1,,,0
16,425,1636,5,16,MC,Titular,0,,,0
16,425,1670,5,18,MC,Titular,0,,,0
16,425,7125,5,20,MC,Titular,0,,,0
16,425,54,5,9,DL,Titular,0,,,1
16,425,1651,5,11,DL,Titular,0,,64,0
16,425,58,5,15,DL,Titular,0,,81,1
16,425,1661,5,7,MC,Ingreso,0,64,,0
16,425,1642,5,12,MC,Ingreso,0,81,,0
16,425,1659,5,21,AR,Suplente,0,,,0
16,425,1625,5,22,AR,Suplente,0,,,0
16,425,1650,5,3,DF,Suplente,0,,,0
16,425,5361,5,5,DF,Suplente,0,,,0
16,425,1634,5,17,DF,Suplente,0,,,0
16,425,1649,5,19,DF,Suplente,0,,,0
16,425,1654,5,14,MC,Suplente,0,,,0
16,425,1635,5,8,DL,Suplente,0,,,0
16,425,57,5,10,DL,Suplente,0,,,0
16,426,7995,14,12,AR,Titular,0,,,0
16,426,7524,14,3,DF,Titular,0,,,0
16,426,8082,14,4,DF,Titular,0,,,0
16,426,2364,14,5,DF,Titular,0,,,0
16,426,2876,14,15,DF,Titular,0,,74,0
16,426,3116,14,22,DF,Titular,0,,,0
16,426,81,14,7,MC,Titular,0,,,0
16,426,7981,14,11,MC,Titular,0,,,0
16,426,85,14,14,MC,Titular,1,,65,0
16,426,6260,14,8,DL,Titular,0,,46,0
16,426,754,14,10,DL,Titular,0,,,1
16,426,7961,14,6,MC,Ingreso,0,65,,0
16,426,5922,14,9,DL,Ingreso,0,46,,0
16,426,5921,14,20,DL,Ingreso,0,74,,0
16,426,3107,14,1,AR,Suplente,0,,,0
16,426,8059,14,13,AR,Suplente,0,,,0
16,426,2967,14,2,DF,Suplente,0,,,0
16,426,3068,14,16,DF,Suplente,0,,,0
16,426,8069,14,17,DF,Suplente,0,,,0
16,426,7986,14,19,DF,Suplente,0,,,0
16,426,8056,14,18,MC,Suplente,0,,,0
16,426,2320,14,21,MC,Suplente,0,,,0
16,426,4813,24,1,AR,Titular,0,,,0
16,426,5158,24,5,DF,Titular,0,,,0
16,426,102,24,6,DF,Titular,1,,,1
16,426,5160,24,12,DF,Titular,0,,66,0
16,426,4843,24,13,DF,Titular,0,,,0
16,426,700,24,20,DF,Titular,0,,,0
16,426,2819,24,2,MC,Titular,0,,46,0
16,426,4817,24,7,MC,Titular,0,,46,0
16,426,735,24,17,MC,Titular,0,,,0
16,426,2821,24,10,DL,Titular,0,,,0
16,426,827,24,11,DL,Titular,0,,,0
16,426,5157,24,3,DF,Ingreso,0,46,,0
16,426,4491,24,16,DF,Ingreso,0,66,,0
16,426,4889,24,14,MC,Ingreso,0,46,,0
16,426,7291,24,22,AR,Suplente,0,,,0
16,426,2822,24,4,DF,Suplente,0,,,0
16,426,3019,24,19,DF,Suplente,0,,,0
16,426,6146,24,8,MC,Suplente,0,,,0
16,426,5162,24,15,MC,Suplente,0,,,0
16,426,4816,24,9,DL,Suplente,0,,,0
16,426,660,24,18,DL,Suplente,0,,,0
16,426,5149,24,21,DL,Suplente,0,,,0
16,427,7967,66,1,AR,Titular,0,,,0
16,427,6847,66,2,DF,Titular,0,,,0
16,427,7527,66,3,DF,Titular,0,,,0
16,427,777,66,4,DF,Titular,1,,,0
16,427,6177,66,5,DF,Titular,0,,71,0
16,427,794,66,6,MC,Titular,0,,70,0
16,427,708,66,7,MC,Titular,0,,,1
16,427,707,66,11,MC,Titular,0,,,1
16,427,727,66,16,MC,Titular,0,,,0
16,427,187,66,8,DL,Titular,0,,78,0
16,427,758,66,14,DL,Titular,0,,,0
16,427,2321,66,15,DF,Ingreso,0,71,,0
16,427,833,66,20,MC,Ingreso,0,70,,0
16,427,4159,66,21,DL,Ingreso,0,78,,0
16,427,3074,66,18,AR,Suplente,0,,,0
16,427,4235,66,22,AR,Suplente,0,,,0
16,427,6291,66,13,DF,Suplente,0,,,0
16,427,7263,66,10,MC,Suplente,0,,,0
16,427,774,66,12,MC,Suplente,0,,,0
16,427,555,66,19,MC,Suplente,0,,,0
16,427,709,66,9,DL,Suplente,0,,,0
16,427,770,66,17,DL,Suplente,0,,,0
16,427,2603,62,1,AR,Titular,0,,,0
16,427,7602,62,2,DF,Titular,0,,,0
16,427,7159,62,3,DF,Titular,0,,55,0
16,427,3059,62,5,DF,Titular,0,,,0
16,427,2643,62,18,DF,Titular,0,,,0
16,427,8093,62,4,MC,Titular,0,,,0
16,427,6797,62,7,MC,Titular,0,,,0
16,427,734,62,8,MC,Titular,1,,,0
16,427,5324,62,19,MC,Titular,0,,46,0
16,427,44,62,11,DL,Titular,0,,,0
16,427,173,62,15,DL,Titular,0,,,1
16,427,714,62,9,DL,Ingreso,0,55,,1
16,427,1896,62,21,DL,Ingreso,0,46,,0
16,427,7163,62,12,AR,Suplente,0,,,0
16,427,6546,62,22,AR,Suplente,0,,,0
16,427,6413,62,13,DF,Suplente,0,,,0
16,427,7739,62,16,DF,Suplente,0,,,0
16,427,801,62,6,MC,Suplente,0,,,0
16,427,5099,62,14,MC,Suplente,0,,,0
16,427,6299,62,20,MC,Suplente,0,,,0
16,427,792,62,10,DL,Suplente,0,,,0
16,427,6384,62,17,DL,Suplente,0,,,0
16,429,3702,39,1,AR,Titular,0,,,0
16,429,2514,39,4,DF,Titular,0,,,0
16,429,3284,39,5,DF,Titular,1,,81,0
16,429,6832,39,6,DF,Titular,0,,,0
16,429,4186,39,2,MC,Titular,0,,64,0
16,429,830,39,8,MC,Titular,0,,,0
16,429,4593,39,13,MC,Titular,0,,,0
16,429,5394,39,19,MC,Titular,0,,,0
16,429,703,39,21,MC,Titular,0,,,0
16,429,5855,39,9,DL,Titular,0,,58,0
16,429,138,39,20,DL,Titular,0,,,0
16,429,2044,39,17,DF,Ingreso,0,81,,0
16,429,6764,39,14,MC,Ingreso,0,58,,0
16,429,140,39,11,DL,Ingreso,0,64,,0
16,429,7463,39,16,AR,Suplente,0,,,0
16,429,4758,39,18,AR,Suplente,0,,,0
16,429,6668,39,3,DF,Suplente,0,,,0
16,429,1583,39,12,DF,Suplente,0,,,0
16,429,5071,39,22,DF,Suplente,0,,,0
16,429,8202,39,7,MC,Suplente,0,,,0
16,429,6803,39,10,MC,Suplente,0,,,0
16,429,3115,39,15,MC,Suplente,0,,,0
16,429,4981,73,1,AR,Titular,0,,,0
16,429,3246,73,3,DF,Titular,0,,,0
16,429,748,73,11,DF,Titular,0,,,0
16,429,710,73,13,DF,Titular,0,,,1
16,429,4588,73,4,MC,Titular,0,,,0
16,429,4623,73,7,MC,Titular,0,,,0
16,429,768,73,10,MC,Titular,1,,62,0
16,429,6582,73,16,MC,Titular,0,,,0
16,429,7534,73,20,MC,Titular,0,,54,0
16,429,749,73,9,DL,Titular,0,,30,0
16,429,5765,73,17,DL,Titular,0,,,0
16,429,2449,73,6,DF,Ingreso,0,54,,0
16,429,7211,73,8,MC,Ingreso,0,62,,0
16,429,6230,73,21,DL,Ingreso,0,30,,0
16,429,5183,73,12,AR,Suplente,0,,,0
16,429,5785,73,2,DF,Suplente,0,,,0
16,429,3248,73,5,DF,Suplente,0,,,0
16,429,7210,73,14,DF,Suplente,0,,,0
16,429,3308,73,15,MC,Suplente,0,,,0
16,429,3959,73,18,MC,Suplente,0,,,0
16,429,7556,73,19,MC,Suplente,0,,,0
16,429,4959,73,22,DL,Suplente,0,,,0
16,430,7545,75,12,AR,Titular,0,,,0
16,430,759,75,2,DF,Titular,0,,,0
16,430,3323,75,3,DF,Titular,0,,32,0
16,430,3253,75,4,DF,Titular,0,,,0
16,430,2850,75,13,DF,Titular,0,,,0
16,430,3744,75,5,MC,Titular,0,,,0
16,430,5957,75,8,MC,Titular,0,,,0
16,430,785,75,10,MC,Titular,1,,,0
16,430,5479,75,15,MC,Titular,0,,,0
16,430,844,75,7,DL,Titular,0,,46,0
16,430,791,75,17,DL,Titular,0,,68,0
16,430,6672,75,6,DF,Ingreso,0,32,,0
16,430,712,75,9,DL,Ingreso,0,68,,1
16,430,739,75,11,DL,Ingreso,0,46,,0
16,430,7530,75,1,AR,Suplente,0,,,0
16,430,6715,75,22,AR,Suplente,0,,,0
16,430,3632,75,18,DF,Suplente,0,,,0
16,430,7277,75,20,DF,Suplente,0,,,0
16,430,6109,75,14,MC,Suplente,0,,,0
16,430,6671,75,16,MC,Suplente,0,,,0
16,430,7529,75,19,MC,Suplente,0,,,0
16,430,2966,75,21,DL,Suplente,0,,,0
16,430,3416,86,1,AR,Titular,0,,,0
16,430,7831,86,3,DF,Titular,1,,,0
16,430,2391,86,4,DF,Titular,0,,,0
16,430,2827,86,6,DF,Titular,0,,,0
16,430,2262,86,8,MC,Titular,0,,,0
16,430,3839,86,10,MC,Titular,0,,85,0
16,430,2383,86,13,MC,Titular,0,,,0
16,430,2787,86,14,MC,Titular,0,,,0
16,430,226,86,15,MC,Titular,0,,91,1
16,430,3417,86,11,DL,Titular,0,,,0
16,430,2190,86,18,DL,Titular,0,,60,0
16,430,7742,86,7,DF,Ingreso,0,85,,0
16,430,2191,86,2,DL,Ingreso,0,91,,0
16,430,4527,86,9,DL,Ingreso,0,60,,0
16,430,7129,86,16,AR,Suplente,0,,,0
16,430,2394,86,22,AR,Suplente,0,,,0
16,430,7830,86,5,DF,Suplente,0,,,0
16,430,2872,86,17,DF,Suplente,0,,,0
16,430,4450,86,20,DF,Suplente,0,,,0
16,430,2016,86,21,DF,Suplente,0,,,0
16,430,2176,86,19,MC,Suplente,0,,,0
16,430,5655,86,12,DL,Suplente,0,,,0
16,431,5835,22,22,AR,Titular,0,,,0
16,431,6378,22,3,DF,Titular,0,,,0
16,431,2238,22,5,DF,Titular,0,,,0
16,431,2550,22,13,DF,Titular,0,,,0
16,431,5877,22,16,DF,Titular,0,,,0
16,431,7305,22,6,MC,Titular,0,,46,0
16,431,816,22,8,MC,Titular,0,,,0
16,431,888,22,10,MC,Titular,1,,,0
16,431,881,22,19,MC,Titular,0,,,0
16,431,3066,22,7,DL,Titular,0,,46,0
16,431,762,22,21,DL,Titular,0,,46,0
16,431,96,22,9,DL,Ingreso,0,46,,0
16,431,1909,22,15,DL,Ingreso,0,46,,0
16,431,6881,22,20,DL,Ingreso,0,46,,0
16,431,2925,22,1,AR,Suplente,0,,,0
16,431,2572,22,12,AR,Suplente,0,,,0
16,431,2924,22,2,DF,Suplente,0,,,0
16,431,7179,22,4,DF,Suplente,0,,,0
16,431,2330,22,14,MC,Suplente,0,,,0
16,431,3494,22,17,MC,Suplente,0,,,0
16,431,6540,22,18,MC,Suplente,0,,,0
16,431,1940,22,11,DL,Suplente,0,,,0
16,431,7261,49,1,AR,Titular,0,,,0
16,431,649,49,2,DF,Titular,0,,,0
16,431,5135,49,3,DF,Titular,0,,,0
16,431,1551,49,5,DF,Titular,0,,,0
16,431,6091,49,12,DF,Titular,0,,,0
16,431,4387,49,4,MC,Titular,0,,83,0
16,431,580,49,7,MC,Titular,0,,,1
16,431,719,49,14,MC,Titular,0,,79,1
16,431,765,49,16,MC,Titular,0,,73,0
16,431,716,49,9,DL,Titular,1,,,0
16,431,153,49,20,DL,Titular,0,,,0
16,431,2128,49,8,MC,Ingreso,0,83,,0
16,431,5627,49,11,MC,Ingreso,0,73,,0
16,431,5159,49,17,MC,Ingreso,0,79,,0
16,431,5525,49,13,AR,Suplente,0,,,0
16,431,3652,49,22,AR,Suplente,0,,,0
16,431,7496,49,6,DF,Suplente,0,,,0
16,431,4768,49,18,DF,Suplente,0,,,0
16,431,656,49,21,DF,Suplente,0,,,0
16,431,5699,49,15,MC,Suplente,0,,,0
16,431,7331,49,10,DL,Suplente,0,,,0
16,431,3575,49,19,DL,Suplente,0,,,0
16,432,4739,58,20,AR,Titular,0,,,0
16,432,6023,58,2,DF,Titular,0,,,0
16,432,7460,58,3,DF,Titular,0,,,0
16,432,4368,58,4,DF,Titular,1,,,0
16,432,6281,58,5,DF,Titular,0,,58,0
16,432,1617,58,17,DF,Titular,0,,,0
16,432,8310,58,6,MC,Titular,0,,,0
16,432,674,58,8,MC,Titular,0,,,0
16,432,6019,58,10,MC,Titular,0,,78,0
16,432,752,58,9,DL,Titular,0,,,1
16,432,4556,58,18,DL,Titular,0,,58,0
16,432,6288,58,11,MC,Ingreso,0,78,,0
16,432,4254,58,22,MC,Ingreso,0,58,,0
16,432,5271,58,12,DL,Ingreso,0,58,,0
16,432,4900,58,1,AR,Suplente,0,,,0
16,432,6025,58,21,AR,Suplente,0,,,0
16,432,4165,58,13,DF,Suplente,0,,,0
16,432,7110,58,16,DF,Suplente,0,,,0
16,432,6012,58,19,DF,Suplente,0,,,0
16,432,4428,58,7,MC,Suplente,0,,,0
16,432,673,58,15,MC,Suplente,0,,,0
16,432,6242,58,14,DL,Suplente,0,,,0
16,432,5126,57,13,AR,Titular,0,,,0
16,432,5408,57,2,DF,Titular,0,,,0
16,432,3936,57,5,DF,Titular,1,,,0
16,432,3791,57,15,DF,Titular,0,,,0
16,432,7401,57,19,DF,Titular,0,,,0
16,432,3064,57,3,MC,Titular,0,,,0
16,432,7398,57,6,MC,Titular,0,,89,0
16,432,717,57,11,MC,Titular,0,,,2
16,432,3809,57,8,DL,Titular,0,,80,0
16,432,5303,57,17,DL,Titular,0,,,0
16,432,4096,57,22,DL,Titular,0,,72,0
16,432,731,57,16,MC,Ingreso,0,89,,0
16,432,2407,57,10,DL,Ingreso,0,72,,0
16,432,2515,57,18,DL,Ingreso,0,80,,0
16,432,2097,57,1,AR,Suplente,0,,,0
16,432,6889,57,14,AR,Suplente,0,,,0
16,432,3234,57,4,DF,Suplente,0,,,0
16,432,7312,57,12,DF,Suplente,0,,,0
16,432,2462,57,21,DF,Suplente,0,,,0
16,432,2636,57,7,MC,Suplente,0,,,0
16,432,6693,57,20,MC,Suplente,0,,,0
16,432,8241,57,9,DL,Suplente,0,,,0
16,433,6920,7,1,AR,Titular,0,,,0
16,433,577,7,2,DF,Titular,0,,,0
16,433,760,7,4,DF,Titular,0,,,1
16,433,6480,7,13,DF,Titular,0,,,0
16,433,8120,7,14,DF,Titular,0,,,0
16,433,773,7,22,DF,Titular,0,,67,0
16,433,1752,7,5,MC,Titular,0,,,0
16,433,8066,7,11,MC,Titular,0,,,0
16,433,3758,7,20,MC,Titular,0,,80,0
16,433,18,7,9,DL,Titular,1,,,0
16,433,713,7,10,DL,Titular,0,,52,0
16,433,7384,7,8,MC,Ingreso,0,67,,0
16,433,2248,7,16,MC,Ingreso,0,80,,0
16,433,746,7,7,DL,Ingreso,0,52,,0
16,433,2507,7,12,AR,Suplente,0,,,0
16,433,2706,7,17,AR,Suplente,0,,,0
16,433,2748,7,3,DF,Suplente,0,,,0
16,433,7289,7,6,DF,Suplente,0,,,0
16,433,1949,7,15,MC,Suplente,0,,,0
16,433,799,7,18,DL,Suplente,0,,,0
16,433,352,7,19,DL,Suplente,0,,,0
16,433,3135,7,21,DL,Suplente,0,,,0
16,433,5063,27,1,AR,Titular,0,,,0
16,433,2280,27,6,DF,Titular,0,,,0
16,433,7454,27,14,DF,Titular,0,,,0
16,433,7387,27,20,DF,Titular,0,,,0
16,433,1933,27,7,MC,Titular,0,,,0
16,433,114,27,8,MC,Titular,0,,67,0
16,433,2309,27,10,MC,Titular,1,,,0
16,433,5474,27,11,MC,Titular,0,,46,0
16,433,767,27,13,MC,Titular,0,,,0
16,433,740,27,17,MC,Titular,0,,,0
16,433,110,27,9,DL,Titular,0,,,0
16,433,7563,27,4,DF,Ingreso,0,67,,0
16,433,772,27,19,DL,Ingreso,0,46,,0
16,433,5926,27,12,AR,Suplente,0,,,0
16,433,8023,27,22,AR,Suplente,0,,,0
16,433,4640,27,5,DF,Suplente,0,,,0
16,433,7864,27,15,DF,Suplente,0,,,0
16,433,5417,27,18,DF,Suplente,0,,,0
16,433,7303,27,3,MC,Suplente,0,,,0
16,433,4639,27,21,MC,Suplente,0,,,0
16,433,5007,27,2,DL,Suplente,0,,,0
16,433,4976,27,16,DL,Suplente,0,,,0
16,436,7035,63,1,AR,Titular,0,,,0
16,436,2002,63,3,DF,Titular,0,,,0
16,436,6243,63,5,DF,Titular,1,,,0
16,436,8218,63,6,DF,Titular,0,,,0
16,436,810,63,7,MC,Titular,0,,,0
16,436,718,63,8,MC,Titular,0,,,0
16,436,6244,63,10,MC,Titular,0,,,0
16,436,5125,63,11,MC,Titular,0,,73,0
16,436,756,63,15,MC,Titular,0,,,0
16,436,4701,63,4,DL,Titular,0,,65,0
16,436,738,63,20,DL,Titular,0,,,0
16,436,834,63,9,DL,Ingreso,0,65,,0
16,436,721,63,13,DL,Ingreso,0,73,,1
16,436,6247,63,12,AR,Suplente,0,,,0
16,436,2108,63,22,AR,Suplente,0,,,0
16,436,6294,63,2,DF,Suplente,0,,,0
16,436,6241,63,16,DF,Suplente,0,,,0
16,436,3379,63,17,DF,Suplente,0,,,0
16,436,4406,63,19,DF,Suplente,0,,,0
16,436,757,63,18,MC,Suplente,0,,,0
16,436,6246,63,21,MC,Suplente,0,,,0
16,436,787,63,14,DL,Suplente,0,,,0
16,436,7229,30,1,AR,Titular,0,,,0
16,436,763,30,3,DF,Titular,0,,,0
16,436,4274,30,4,DF,Titular,0,,,0
