mundial,url_partido,seleccion,jugador,minuto,tipo_gol,fecha_scraping
1990,https://www.losmundialesdefutbol.com/partidos/1990_suecia_costa_rica.php,Costa Rica,Roger Flores,75,normal,2026-03-17T00:09:17.655747
1990,https://www.losmundialesdefutbol.com/partidos/1990_suecia_costa_rica.php,Costa Rica,Hernan Medford,87,normal,2026-03-17T00:09:17.655747
1990,https://www.losmundialesdefutbol.com/partidos/1990_belgica_espana.php,España,Michel,26,penal,2026-03-17T00:09:20.808863
1990,https://www.losmundialesdefutbol.com/partidos/1990_belgica_espana.php,Bélgica,Patrick Vervoort,29,normal,2026-03-17T00:09:20.808863
1990,https://www.losmundialesdefutbol.com/partidos/1990_belgica_espana.php,España,Alberto Gorriz,38,normal,2026-03-17T00:09:20.808863
1990,https://www.losmundialesdefutbol.com/partidos/1990_corea_del_sur_uruguay.php,Uruguay,Daniel Fonseca,90,normal,2026-03-17T00:09:24.704699
1990,https://www.losmundialesdefutbol.com/partidos/1990_inglaterra_egipto.php,Inglaterra,Mark Wright,58,normal,2026-03-17T00:09:28.693949
1990,https://www.losmundialesdefutbol.com/partidos/1990_irlanda_holanda.php,Paises Bajos,Ruud Gullit,11,normal,2026-03-17T00:09:32.483986
1990,https://www.losmundialesdefutbol.com/partidos/1990_irlanda_holanda.php,Irlanda,Niall Quinn,71,normal,2026-03-17T00:09:32.483986
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_colombia.php,Camerún,Roger Milla,106,normal,2026-03-17T00:09:35.868291
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_colombia.php,Camerún,Roger Milla,109,normal,2026-03-17T00:09:35.868291
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_colombia.php,Colombia,Bernardo Redin,115,normal,2026-03-17T00:09:35.868291
1990,https://www.losmundialesdefutbol.com/partidos/1990_checoslovaquia_costa_rica.php,Checoslovaquia,Tomas Skuhravy,12,normal,2026-03-17T00:09:39.655522
1990,https://www.losmundialesdefutbol.com/partidos/1990_checoslovaquia_costa_rica.php,Costa Rica,Ronald Gonzalez,54,normal,2026-03-17T00:09:39.655522
1990,https://www.losmundialesdefutbol.com/partidos/1990_checoslovaquia_costa_rica.php,Checoslovaquia,Tomas Skuhravy,63,normal,2026-03-17T00:09:39.655522
1990,https://www.losmundialesdefutbol.com/partidos/1990_checoslovaquia_costa_rica.php,Checoslovaquia,Lubos Kubik,75,normal,2026-03-17T00:09:39.655522
1990,https://www.losmundialesdefutbol.com/partidos/1990_checoslovaquia_costa_rica.php,Checoslovaquia,Tomas Skuhravy,82,normal,2026-03-17T00:09:39.655522
1990,https://www.losmundialesdefutbol.com/partidos/1990_brasil_argentina.php,Argentina,Claudio Caniggia,80,normal,2026-03-17T00:09:43.851895
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_uruguay.php,Italia,Salvatore Schillaci,65,normal,2026-03-17T00:09:53.600698
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_uruguay.php,Italia,Aldo Serena,85,normal,2026-03-17T00:09:53.600698
1990,https://www.losmundialesdefutbol.com/partidos/1990_espana_yugoslavia.php,Yugoslavia,Dragan Stojkovic,78,normal,2026-03-17T00:09:55.305420
1990,https://www.losmundialesdefutbol.com/partidos/1990_espana_yugoslavia.php,España,Julio Salinas,83,normal,2026-03-17T00:09:55.305420
1990,https://www.losmundialesdefutbol.com/partidos/1990_espana_yugoslavia.php,Yugoslavia,Dragan Stojkovic,92,normal,2026-03-17T00:09:55.305420
1990,https://www.losmundialesdefutbol.com/partidos/1990_inglaterra_belgica.php,Inglaterra,David Platt,119,normal,2026-03-17T00:09:58.594243
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_irlanda.php,Italia,Salvatore Schillaci,38,normal,2026-03-17T00:10:02.688408
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_inglaterra.php,Inglaterra,David Platt,25,normal,2026-03-17T00:10:06.904301
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_inglaterra.php,Camerún,Emmanuel Kunde,61,penal,2026-03-17T00:10:06.904301
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_inglaterra.php,Camerún,Eugene Ekeke,65,normal,2026-03-17T00:10:06.904301
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_inglaterra.php,Inglaterra,Gary Lineker,83,penal,2026-03-17T00:10:06.904301
1990,https://www.losmundialesdefutbol.com/partidos/1990_camerun_inglaterra.php,Inglaterra,Gary Lineker,105,penal,2026-03-17T00:10:06.904301
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_argentina.php,Italia,Salvatore Schillaci,17,normal,2026-03-17T00:10:11.398203
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_argentina.php,Argentina,Claudio Caniggia,67,normal,2026-03-17T00:10:11.398203
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_inglaterra.php,Italia,Roberto Baggio,71,normal,2026-03-17T00:10:15.722736
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_inglaterra.php,Inglaterra,David Platt,81,normal,2026-03-17T00:10:15.722736
1990,https://www.losmundialesdefutbol.com/partidos/1990_italia_inglaterra.php,Italia,Salvatore Schillaci,86,penal,2026-03-17T00:10:15.722736
1986,https://www.losmundialesdefutbol.com/partidos/1986_bulgaria_italia.php,Italia,Alessandro Altobelli,43,normal,2026-03-17T00:12:05.770511
1986,https://www.losmundialesdefutbol.com/partidos/1986_bulgaria_italia.php,Bulgaria,Nasko Sirakov,85,normal,2026-03-17T00:12:05.770511
1986,https://www.losmundialesdefutbol.com/partidos/1986_espana_brasil.php,Brasil,Socrates,62,normal,2026-03-17T00:12:08.347180
1986,https://www.losmundialesdefutbol.com/partidos/1986_canada_francia.php,Francia,Jean-Pierre Papin,79,normal,2026-03-17T00:12:11.805904
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_corea_del_sur.php,Argentina,Jorge Valdano,6,normal,2026-03-17T00:12:15.794350
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_corea_del_sur.php,Argentina,Oscar Ruggeri,18,normal,2026-03-17T00:12:15.794350
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_corea_del_sur.php,Argentina,Jorge Valdano,46,normal,2026-03-17T00:12:15.794350
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_corea_del_sur.php,Corea del Sur,Chang Sun Park,73,normal,2026-03-17T00:12:15.794350
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Pavel Yakovenko,2,normal,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Sergei Aleinikov,4,normal,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Igor Belanov,24,penal,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Ivan Yaremchuk,66,normal,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Laszlo Dajka,73,autogol,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_hungria.php,URSS,Sergei Rodionov,80,normal,2026-03-17T00:12:18.108807
1986,https://www.losmundialesdefutbol.com/partidos/1986_belgica_mexico.php,México,Fernando Quirarte,23,normal,2026-03-17T00:12:26.268271
1986,https://www.losmundialesdefutbol.com/partidos/1986_belgica_mexico.php,México,Hugo Sánchez,39,normal,2026-03-17T00:12:26.268271
1986,https://www.losmundialesdefutbol.com/partidos/1986_belgica_mexico.php,Bélgica,Erwin Vandenbergh,45,normal,2026-03-17T00:12:26.268271
1986,https://www.losmundialesdefutbol.com/partidos/1986_portugal_inglaterra.php,Portugal,Carlos Manuel,75,normal,2026-03-17T00:12:28.532562
1986,https://www.losmundialesdefutbol.com/partidos/1986_argelia_irlanda_del_norte.php,Irlanda del Norte,Norman Whiteside,6,normal,2026-03-17T00:12:32.197165
1986,https://www.losmundialesdefutbol.com/partidos/1986_argelia_irlanda_del_norte.php,Argelia,Djamel Zidane,59,normal,2026-03-17T00:12:32.197165
1986,https://www.losmundialesdefutbol.com/partidos/1986_escocia_dinamarca.php,Dinamarca,Preben Elkjaer Larsen,57,normal,2026-03-17T00:12:36.494170
1986,https://www.losmundialesdefutbol.com/partidos/1986_uruguay_alemania_occidental.php,Uruguay,Antonio Alzamendi,4,normal,2026-03-17T00:12:40.608616
1986,https://www.losmundialesdefutbol.com/partidos/1986_uruguay_alemania_occidental.php,Alemania Occidental,Klaus Allofs,84,normal,2026-03-17T00:12:40.608616
1986,https://www.losmundialesdefutbol.com/partidos/1986_paraguay_iraq.php,Paraguay,Julio Cesar Romero,35,normal,2026-03-17T00:12:42.129572
1986,https://www.losmundialesdefutbol.com/partidos/1986_francia_urss.php,URSS,Vasili Rats,53,normal,2026-03-17T00:12:45.687467
1986,https://www.losmundialesdefutbol.com/partidos/1986_francia_urss.php,Francia,Luis Fernandez,62,normal,2026-03-17T00:12:45.687467
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_bulgaria.php,Bulgaria,Plamen Getov,11,normal,2026-03-17T00:12:49.912283
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_bulgaria.php,Corea del Sur,Jong Boo Kim,70,normal,2026-03-17T00:12:49.912283
1986,https://www.losmundialesdefutbol.com/partidos/1986_italia_argentina.php,Italia,Alessandro Altobelli,6,penal,2026-03-17T00:12:53.699818
1986,https://www.losmundialesdefutbol.com/partidos/1986_italia_argentina.php,Argentina,Diego Maradona,34,normal,2026-03-17T00:12:53.699818
1986,https://www.losmundialesdefutbol.com/partidos/1986_hungria_canada.php,Hungría,Marton Esterhazy,2,normal,2026-03-17T00:12:55.233796
1986,https://www.losmundialesdefutbol.com/partidos/1986_hungria_canada.php,Hungría,Lajos Detari,75,normal,2026-03-17T00:12:55.233796
1986,https://www.losmundialesdefutbol.com/partidos/1986_brasil_argelia.php,Brasil,Careca,66,normal,2026-03-17T00:12:58.694690
1986,https://www.losmundialesdefutbol.com/partidos/1986_mexico_paraguay.php,México,Luis Flores,3,normal,2026-03-17T00:13:04.900313
1986,https://www.losmundialesdefutbol.com/partidos/1986_mexico_paraguay.php,Paraguay,Julio Cesar Romero,85,normal,2026-03-17T00:13:04.900313
1986,https://www.losmundialesdefutbol.com/partidos/1986_polonia_portugal.php,Polonia,Wlodimierz Smolarek,68,normal,2026-03-17T00:13:07.943049
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_espana.php,España,Emilio Butragueño,2,normal,2026-03-17T00:13:12.132803
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_espana.php,España,Julio Salinas,18,normal,2026-03-17T00:13:12.132803
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_espana.php,Irlanda del Norte,Colin Clarke,47,normal,2026-03-17T00:13:12.132803
1986,https://www.losmundialesdefutbol.com/partidos/1986_iraq_belgica.php,Bélgica,Enzo Scifo,16,normal,2026-03-17T00:13:16.199137
1986,https://www.losmundialesdefutbol.com/partidos/1986_iraq_belgica.php,Bélgica,Nico Claesen,21,penal,2026-03-17T00:13:16.199137
1986,https://www.losmundialesdefutbol.com/partidos/1986_iraq_belgica.php,Iraq,Ahmed Radhi,59,normal,2026-03-17T00:13:16.199137
1986,https://www.losmundialesdefutbol.com/partidos/1986_alemania_occidental_escocia.php,Escocia,Gordon Strachan,18,normal,2026-03-17T00:13:19.556562
1986,https://www.losmundialesdefutbol.com/partidos/1986_alemania_occidental_escocia.php,Alemania Occidental,Rudi Voeller,22,normal,2026-03-17T00:13:19.556562
1986,https://www.losmundialesdefutbol.com/partidos/1986_alemania_occidental_escocia.php,Alemania Occidental,Klaus Allofs,50,normal,2026-03-17T00:13:19.556562
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Preben Elkjaer Larsen,11,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Soren Lerby,41,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Uruguay,Enzo Francescoli,45,penal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Michael Laudrup,52,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Preben Elkjaer Larsen,67,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Preben Elkjaer Larsen,80,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_dinamarca_uruguay.php,Dinamarca,Jesper Olsen,88,normal,2026-03-17T00:13:23.103596
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_canada.php,URSS,Oleg Blokhin,58,normal,2026-03-17T00:13:27.089269
1986,https://www.losmundialesdefutbol.com/partidos/1986_urss_canada.php,URSS,Aleksandr Zavarov,74,normal,2026-03-17T00:13:27.089269
1986,https://www.losmundialesdefutbol.com/partidos/1986_hungria_francia.php,Francia,Yannick Stopyra,29,normal,2026-03-17T00:13:30.612435
1986,https://www.losmundialesdefutbol.com/partidos/1986_hungria_francia.php,Francia,Jean Tigana,62,normal,2026-03-17T00:13:30.612435
1986,https://www.losmundialesdefutbol.com/partidos/1986_hungria_francia.php,Francia,Dominique Rocheteau,84,normal,2026-03-17T00:13:30.612435
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_italia.php,Italia,Alessandro Altobelli,17,normal,2026-03-17T00:13:34.561060
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_italia.php,Corea del Sur,Soon Ho Choi,62,normal,2026-03-17T00:13:34.561060
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_italia.php,Italia,Alessandro Altobelli,73,normal,2026-03-17T00:13:34.561060
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_italia.php,Italia,Kwang Rae Cho,82,autogol,2026-03-17T00:13:34.561060
1986,https://www.losmundialesdefutbol.com/partidos/1986_corea_del_sur_italia.php,Corea del Sur,Jung Moo Huh,83,normal,2026-03-17T00:13:34.561060
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_bulgaria.php,Argentina,Jorge Valdano,3,normal,2026-03-17T00:13:36.606185
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_bulgaria.php,Argentina,Jorge Burruchaga,76,normal,2026-03-17T00:13:36.606185
1986,https://www.losmundialesdefutbol.com/partidos/1986_paraguay_belgica.php,Bélgica,Frank Vercauteren,30,normal,2026-03-17T00:13:38.653574
1986,https://www.losmundialesdefutbol.com/partidos/1986_paraguay_belgica.php,Paraguay,Roberto Cabañas,50,normal,2026-03-17T00:13:38.653574
1986,https://www.losmundialesdefutbol.com/partidos/1986_paraguay_belgica.php,Bélgica,Daniel Veyt,59,normal,2026-03-17T00:13:38.653574
1986,https://www.losmundialesdefutbol.com/partidos/1986_paraguay_belgica.php,Paraguay,Roberto Cabañas,76,normal,2026-03-17T00:13:38.653574
1986,https://www.losmundialesdefutbol.com/partidos/1986_inglaterra_polonia.php,Inglaterra,Gary Lineker,9,normal,2026-03-17T00:13:42.509987
1986,https://www.losmundialesdefutbol.com/partidos/1986_inglaterra_polonia.php,Inglaterra,Gary Lineker,14,normal,2026-03-17T00:13:42.509987
1986,https://www.losmundialesdefutbol.com/partidos/1986_inglaterra_polonia.php,Inglaterra,Gary Lineker,34,normal,2026-03-17T00:13:42.509987
1986,https://www.losmundialesdefutbol.com/partidos/1986_portugal_marruecos.php,Marruecos,Abdelrazzak Khairi,19,normal,2026-03-17T00:13:46.083814
1986,https://www.losmundialesdefutbol.com/partidos/1986_portugal_marruecos.php,Marruecos,Abdelrazzak Khairi,27,normal,2026-03-17T00:13:46.083814
1986,https://www.losmundialesdefutbol.com/partidos/1986_portugal_marruecos.php,Marruecos,Abdelkarim Krimau,62,normal,2026-03-17T00:13:46.083814
1986,https://www.losmundialesdefutbol.com/partidos/1986_portugal_marruecos.php,Portugal,Diamantino,79,normal,2026-03-17T00:13:46.083814
1986,https://www.losmundialesdefutbol.com/partidos/1986_iraq_mexico.php,México,Fernando Quirarte,54,normal,2026-03-17T00:13:48.117893
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_brasil.php,Brasil,Careca,15,normal,2026-03-17T00:13:51.693542
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_brasil.php,Brasil,Josimar,42,normal,2026-03-17T00:13:51.693542
1986,https://www.losmundialesdefutbol.com/partidos/1986_irlanda_del_norte_brasil.php,Brasil,Careca,87,normal,2026-03-17T00:13:51.693542
1986,https://www.losmundialesdefutbol.com/partidos/1986_argelia_espana.php,España,Ramon Maria Caldere,15,normal,2026-03-17T00:13:55.343026
